x_1,x_2,x_3,y
0.042,-0.010,0.046,0.000
0.222,0.197,0.149,1.000
-0.003,-0.042,0.071,0.000
-0.045,0.058,-0.001,0.000
0.270,0.272,0.209,1.000
-0.001,-0.007,0.046,0.000
0.218,0.174,0.166,1.000
0.118,0.089,0.153,1.000
-0.040,0.082,0.097,0.000
-0.017,0.003,0.098,0.000
0.252,0.181,0.169,1.000
0.093,0.219,0.234,1.000
-0.077,-0.013,0.002,0.000
-0.037,-0.003,0.037,0.000
0.139,0.050,0.207,1.000
0.311,0.202,0.272,1.000
0.067,0.189,0.242,1.000
-0.042,-0.075,-0.025,0.000
-0.036,-0.013,-0.072,0.000
0.026,-0.022,-0.031,0.000
0.380,0.219,0.179,1.000
0.001,0.026,-0.044,0.000
-0.043,-0.042,-0.080,0.000
-0.038,0.022,0.011,0.000
0.234,0.168,0.189,1.000
-0.029,-0.038,0.012,0.000
0.213,0.281,0.215,1.000
0.105,0.041,0.002,0.000
0.332,0.160,0.282,1.000
0.026,-0.066,0.016,0.000
0.226,0.208,0.089,1.000
-0.043,0.009,0.003,0.000
0.143,0.173,0.206,1.000
0.086,-0.050,0.085,0.000
0.198,0.235,0.202,1.000
0.003,-0.063,-0.055,0.000
0.226,0.256,0.158,1.000
0.195,0.187,0.286,1.000
-0.098,-0.011,0.016,0.000
-0.004,-0.011,-0.042,0.000
0.237,0.210,0.213,1.000
-0.059,0.001,0.029,0.000
0.055,0.246,0.229,1.000
0.254,0.187,0.230,1.000
0.083,0.134,0.197,1.000
0.068,0.194,0.179,1.000
-0.012,0.001,-0.031,0.000
0.164,0.203,0.189,1.000
0.054,0.003,-0.056,0.000
0.074,0.160,0.184,1.000
0.180,0.216,0.228,1.000
0.365,0.123,0.288,1.000
0.137,0.139,0.246,1.000
0.067,0.048,0.098,0.000
0.119,0.174,0.216,1.000
0.138,0.207,0.345,1.000
-0.081,-0.020,-0.046,0.000
-0.034,0.131,0.070,0.000
0.129,0.277,0.249,1.000
0.301,0.216,0.187,1.000
0.266,0.238,0.225,1.000
-0.006,0.214,0.160,1.000
0.163,0.224,0.160,1.000
0.164,0.229,0.207,1.000
-0.024,0.102,-0.088,0.000
0.217,0.242,0.158,1.000
0.203,0.235,0.172,1.000
0.208,0.259,0.210,1.000
-0.009,0.053,0.036,0.000
0.144,0.140,0.149,1.000
-0.020,0.016,-0.014,0.000
-0.001,0.010,0.052,0.000
-0.061,0.075,-0.010,0.000
0.192,0.220,0.184,1.000
-0.078,0.043,-0.028,0.000
0.015,0.251,0.152,1.000
-0.033,0.025,-0.080,0.000
0.259,0.250,0.185,1.000
0.314,0.101,0.162,1.000
0.181,0.293,0.283,1.000
0.068,0.025,-0.049,0.000
0.038,-0.066,0.019,0.000
0.085,0.297,0.196,1.000
0.033,0.061,-0.052,0.000
0.084,0.191,0.124,1.000
0.205,0.268,0.258,1.000
0.099,0.266,0.173,1.000
-0.004,-0.036,0.036,0.000
0.206,0.244,0.243,1.000
0.049,0.064,-0.019,0.000
0.065,-0.072,-0.026,0.000
0.183,0.263,0.211,1.000
0.012,0.029,-0.054,0.000
0.008,0.028,0.038,0.000
0.302,0.187,0.116,1.000
0.271,0.224,0.169,1.000
-0.036,-0.007,0.089,0.000
0.249,0.198,0.194,1.000
0.289,0.201,0.239,1.000
0.001,-0.059,0.080,0.000
-0.005,-0.011,-0.086,0.000
-0.068,0.035,0.009,0.000
0.141,0.241,0.215,1.000
-0.072,0.008,0.014,0.000
0.220,0.134,0.191,1.000
0.238,0.143,0.304,1.000
-0.074,-0.033,-0.012,0.000
0.236,0.208,0.156,1.000
0.071,0.185,0.157,1.000
0.053,-0.004,-0.028,0.000
0.090,0.153,0.126,1.000
0.036,0.254,0.141,1.000
-0.033,0.056,0.017,0.000
0.076,0.083,0.208,1.000
0.300,0.223,0.112,1.000
0.003,-0.028,0.039,0.000
-0.072,-0.022,0.090,0.000
0.049,-0.059,0.006,0.000
0.005,-0.051,-0.024,0.000
0.136,0.197,0.292,1.000
0.165,0.197,0.118,1.000
-0.059,-0.025,-0.038,0.000
0.083,0.080,0.256,1.000
-0.072,-0.073,0.015,0.000
-0.031,0.062,-0.001,0.000
-0.046,-0.016,0.012,0.000
0.121,0.244,0.282,1.000
0.030,0.009,0.023,0.000
-0.049,0.146,0.166,1.000
-0.063,0.081,-0.068,0.000
0.004,-0.011,0.064,0.000
-0.024,0.045,-0.054,0.000
-0.028,-0.007,0.049,0.000
0.013,-0.021,-0.122,0.000
0.278,0.169,0.168,1.000
-0.005,0.025,-0.007,0.000
0.000,-0.054,0.008,0.000
0.036,0.134,0.232,1.000
0.049,0.254,0.140,1.000
0.016,-0.011,0.013,0.000
0.251,0.259,0.203,1.000
-0.029,0.091,-0.151,0.000
0.176,0.280,0.120,1.000
-0.020,0.015,0.018,0.000
0.081,0.194,0.228,1.000
0.170,0.182,0.139,1.000
-0.005,0.077,0.027,0.000
0.340,0.178,0.215,1.000
-0.023,-0.006,0.073,0.000
0.349,0.173,0.214,1.000
-0.015,0.042,-0.057,0.000
-0.031,-0.003,-0.011,0.000
0.267,0.297,0.272,1.000
0.087,0.124,0.187,1.000
-0.099,-0.007,0.072,0.000
-0.048,0.016,-0.048,0.000
-0.032,0.228,0.164,1.000
0.146,0.216,0.189,1.000
0.042,-0.013,0.002,0.000
0.029,0.025,0.004,0.000
-0.041,0.001,0.053,0.000
-0.002,0.005,0.024,0.000
0.080,0.142,0.173,1.000
0.029,-0.012,0.070,0.000
0.015,-0.060,0.027,0.000
0.199,0.256,0.185,1.000
0.136,0.164,0.325,1.000
-0.042,0.023,0.072,0.000
0.134,0.149,0.232,1.000
0.148,0.159,0.291,1.000
0.048,0.097,-0.020,0.000
-0.065,-0.020,0.009,0.000
0.032,-0.063,0.037,0.000
-0.045,-0.073,-0.017,0.000
-0.048,0.010,0.035,0.000
0.018,0.033,-0.030,0.000
0.189,0.280,0.228,1.000
0.214,0.226,0.223,1.000
0.300,0.222,0.284,1.000
-0.001,-0.120,0.084,0.000
0.152,0.227,0.154,1.000
0.108,0.167,0.214,1.000
-0.051,0.043,-0.047,0.000
0.046,0.177,0.168,1.000
0.004,0.076,-0.090,0.000
0.426,0.143,0.319,1.000
0.113,0.203,0.098,1.000
0.003,0.042,-0.045,0.000
-0.057,-0.022,0.006,0.000
0.046,-0.110,0.045,0.000
0.376,0.292,0.157,1.000
-0.014,0.072,-0.059,0.000
0.165,0.189,0.250,1.000
0.000,-0.007,0.076,0.000
0.270,0.034,0.231,1.000
0.276,0.201,0.174,1.000
0.039,0.024,-0.109,0.000
0.424,0.172,0.211,1.000
0.132,0.202,0.204,1.000
-0.010,0.010,-0.034,0.000
0.331,0.196,0.221,1.000
0.352,0.211,0.215,1.000
-0.036,0.015,0.025,0.000
0.302,0.293,0.075,1.000
0.036,0.007,0.034,0.000
-0.061,-0.028,-0.024,0.000
0.045,0.227,0.087,1.000
0.012,0.037,0.114,0.000
0.317,0.128,0.217,1.000
0.003,0.015,0.001,0.000
-0.055,-0.025,0.024,0.000
0.097,0.170,0.198,1.000
0.008,0.025,-0.003,0.000
0.056,-0.059,0.015,0.000
0.148,0.223,0.258,1.000
0.184,0.213,0.207,1.000
0.214,0.172,0.161,1.000
-0.058,-0.070,-0.014,0.000
0.128,0.208,0.173,1.000
0.182,0.242,0.262,1.000
0.020,0.016,0.055,0.000
0.047,0.061,0.039,0.000
0.133,0.294,0.183,1.000
-0.039,0.014,-0.048,0.000
0.339,0.197,0.178,1.000
0.166,0.220,0.228,1.000
0.292,0.236,0.174,1.000
0.032,-0.000,0.061,0.000
0.341,0.196,0.148,1.000
-0.098,-0.071,0.014,0.000
0.368,0.265,0.221,1.000
-0.043,0.021,0.108,0.000
-0.020,0.049,0.002,0.000
-0.019,0.010,0.191,0.000
-0.036,-0.037,0.031,0.000
0.089,0.230,0.198,1.000
-0.020,0.029,-0.151,0.000
0.128,0.211,0.197,1.000
0.002,-0.051,-0.059,0.000
0.231,0.187,0.192,1.000
0.265,0.220,0.208,1.000
0.115,0.044,-0.062,0.000
-0.052,0.060,0.069,0.000
0.258,0.199,0.146,1.000
0.262,0.194,0.148,1.000
-0.071,-0.021,0.031,0.000
0.072,0.132,0.204,1.000
0.207,0.093,0.195,1.000
-0.043,-0.036,-0.034,0.000
-0.039,-0.064,0.035,0.000
0.014,-0.084,-0.026,0.000
0.174,0.132,0.228,1.000
-0.051,-0.042,-0.053,0.000
0.040,-0.043,-0.085,0.000
0.045,-0.028,0.005,0.000
0.061,-0.034,0.065,0.000
0.033,-0.046,0.029,0.000
0.028,0.061,0.024,0.000
0.310,0.216,0.229,1.000
-0.067,0.006,0.032,0.000
0.035,0.048,0.025,0.000
0.252,0.140,0.267,1.000
0.376,0.149,0.151,1.000
0.165,0.194,0.197,1.000
0.199,0.205,0.148,1.000
-0.010,0.043,0.003,0.000
0.074,-0.091,-0.066,0.000
0.155,0.160,0.302,1.000
0.081,0.096,-0.055,0.000
-0.011,-0.000,0.070,0.000
-0.081,-0.017,0.026,0.000
0.219,0.143,0.199,1.000
0.143,0.198,0.138,1.000
0.125,0.153,0.190,1.000
0.379,0.232,0.151,1.000
0.093,0.125,0.232,1.000
0.017,0.027,0.062,0.000
0.245,0.105,0.188,1.000
-0.062,0.007,-0.087,0.000
-0.050,0.079,-0.029,0.000
0.222,0.169,0.293,1.000
0.167,0.199,0.181,1.000
-0.038,-0.013,0.009,0.000
0.065,-0.031,0.029,0.000
-0.011,-0.052,0.003,0.000
0.000,0.048,0.014,0.000
0.093,0.190,0.201,1.000
-0.018,0.046,-0.013,0.000
-0.031,0.019,0.041,0.000
-0.037,-0.019,-0.015,0.000
0.028,0.066,0.069,0.000
0.101,0.175,0.223,1.000
-0.000,-0.104,-0.025,0.000
0.131,0.244,0.202,1.000
-0.069,-0.079,-0.063,0.000
-0.098,0.037,0.057,0.000
0.322,0.188,0.209,1.000
0.039,0.221,0.213,1.000
0.187,0.220,0.213,1.000
0.042,-0.030,0.058,0.000
0.306,0.191,0.115,1.000
-0.002,-0.085,0.060,0.000
0.285,0.149,0.243,1.000
0.025,0.282,0.302,1.000
-0.011,0.012,-0.011,0.000
-0.030,0.015,0.034,0.000
0.008,-0.037,0.044,0.000
-0.070,-0.060,-0.012,0.000
-0.096,0.046,0.078,0.000
0.122,0.115,0.198,1.000
0.054,-0.082,0.005,0.000
0.023,-0.081,-0.021,0.000
0.436,0.133,0.197,1.000
-0.031,0.042,-0.039,0.000
0.245,0.228,0.179,1.000
0.059,-0.011,0.040,0.000
0.012,-0.068,-0.062,0.000
-0.014,-0.083,-0.061,0.000
0.049,-0.009,0.028,0.000
0.233,0.216,0.264,1.000
0.303,0.164,0.216,1.000
-0.044,0.060,0.002,0.000
0.266,0.198,0.221,1.000
0.261,0.234,0.158,1.000
0.022,-0.070,-0.061,0.000
0.072,-0.014,0.002,0.000
0.087,0.023,-0.030,0.000
0.002,0.303,0.106,1.000
0.156,0.135,0.178,1.000
0.238,0.198,0.281,1.000
0.079,0.023,0.018,0.000
-0.066,-0.063,0.091,0.000
-0.106,-0.062,0.134,0.000
0.083,0.047,-0.057,0.000
-0.006,0.048,-0.004,0.000
-0.013,0.012,0.045,0.000
0.179,0.160,0.199,1.000
0.298,0.160,0.152,1.000
0.251,0.195,0.185,1.000
-0.047,-0.013,-0.028,0.000
0.378,0.118,0.183,1.000
0.015,-0.056,0.043,0.000
0.182,0.175,0.194,1.000
-0.048,0.012,0.019,0.000
0.134,0.066,-0.051,0.000
0.388,0.180,0.206,1.000
-0.057,0.060,0.002,0.000
-0.062,-0.072,0.073,0.000
0.087,0.172,0.241,1.000
-0.001,-0.049,0.086,0.000
0.004,-0.024,0.022,0.000
0.163,0.224,0.255,1.000
-0.012,0.048,0.068,0.000
0.088,0.039,0.005,0.000
0.030,0.151,0.194,1.000
-0.068,-0.012,-0.015,0.000
-0.039,-0.057,0.033,0.000
0.107,0.176,0.191,1.000
0.176,0.088,0.194,1.000
0.258,0.271,0.140,1.000
0.292,0.186,0.177,1.000
-0.078,-0.065,0.026,0.000
-0.009,0.036,0.023,0.000
0.264,0.165,0.213,1.000
0.037,-0.019,0.031,0.000
0.034,0.237,0.150,1.000
0.025,-0.014,-0.058,0.000
0.069,-0.004,-0.028,0.000
0.272,0.137,0.249,1.000
0.312,0.195,0.261,1.000
0.332,0.245,0.319,1.000
0.281,0.230,0.159,1.000
0.006,-0.019,0.055,0.000
0.118,0.200,0.204,1.000
0.252,0.144,0.280,1.000
0.099,0.174,0.193,1.000
0.023,0.261,0.247,1.000
0.026,0.053,-0.005,0.000
0.128,0.199,0.229,1.000
0.156,0.231,0.207,1.000
0.128,0.253,0.211,1.000
0.126,0.123,0.147,1.000
0.027,-0.016,0.044,0.000
-0.118,-0.006,-0.049,0.000
0.113,0.217,0.199,1.000
0.249,0.202,0.238,1.000
0.029,0.008,0.004,0.000
0.129,0.237,0.234,1.000
0.047,-0.013,-0.003,0.000
0.266,0.213,0.174,1.000
-0.008,0.059,-0.051,0.000
-0.005,-0.053,0.030,0.000
-0.013,0.004,0.004,0.000
0.222,0.133,0.141,1.000
-0.081,0.124,0.231,1.000
0.035,-0.064,0.019,0.000
0.124,0.188,0.285,1.000
0.208,0.170,0.331,1.000
0.004,0.021,0.024,0.000
0.328,0.209,0.122,1.000
-0.012,-0.036,0.034,0.000
0.045,0.019,0.041,0.000
0.061,0.262,0.288,1.000
-0.029,-0.072,0.127,0.000
-0.001,-0.030,0.049,0.000
-0.032,0.058,0.047,0.000
-0.109,0.026,-0.086,0.000
0.206,0.272,0.174,1.000
-0.006,0.012,-0.065,0.000
0.095,0.361,0.198,1.000
0.171,0.143,0.240,1.000
0.183,0.159,0.147,1.000
0.068,-0.003,-0.011,0.000
0.292,0.243,0.276,1.000
0.047,-0.049,0.010,0.000
0.049,-0.086,-0.018,0.000
0.219,0.219,0.162,1.000
0.035,-0.068,-0.084,0.000
0.224,0.064,0.238,1.000
-0.098,-0.015,0.043,0.000
0.072,0.266,0.175,1.000
0.201,0.188,0.190,1.000
0.214,0.265,0.298,1.000
-0.008,0.020,0.047,0.000
0.247,0.271,0.207,1.000
-0.046,-0.022,0.045,0.000
0.149,0.160,0.203,1.000
0.056,0.049,-0.017,0.000
0.218,0.252,0.316,1.000
-0.039,-0.082,-0.005,0.000
0.189,0.206,0.163,1.000
-0.053,-0.047,-0.052,0.000
0.151,0.215,0.185,1.000
0.193,0.210,0.117,1.000
-0.019,-0.015,-0.041,0.000
0.504,0.325,0.148,1.000
0.087,-0.000,0.020,0.000
0.261,0.163,0.214,1.000
-0.115,-0.016,-0.002,0.000
0.063,0.179,0.273,1.000
0.221,0.197,0.234,1.000
0.268,0.118,0.229,1.000
0.174,0.235,0.165,1.000
0.128,0.037,0.038,0.000
0.016,-0.178,-0.025,0.000
0.254,0.227,0.313,1.000
0.071,0.219,0.157,1.000
0.351,0.166,0.309,1.000
-0.013,-0.047,0.041,0.000
0.398,0.247,0.203,1.000
0.031,-0.044,0.028,0.000
-0.032,-0.031,0.050,0.000
0.076,0.180,0.217,1.000
-0.050,-0.039,0.025,0.000
-0.031,-0.029,0.001,0.000
0.067,0.067,0.007,0.000
0.140,0.245,0.191,1.000
-0.075,-0.070,0.045,0.000
0.221,0.202,0.206,1.000
0.295,0.181,0.145,1.000
0.021,0.037,-0.057,0.000
0.144,0.151,0.312,1.000
-0.020,0.032,0.065,0.000
0.334,0.210,0.204,1.000
0.225,0.272,0.095,1.000
0.019,0.178,0.176,1.000
0.226,0.196,0.193,1.000
0.005,0.054,0.051,0.000
0.011,-0.005,0.066,0.000
-0.116,-0.034,-0.149,0.000
-0.006,0.203,0.227,1.000
0.014,0.001,-0.083,0.000
0.157,0.220,0.222,1.000
0.017,-0.008,0.072,0.000
-0.002,-0.009,0.027,0.000
-0.018,-0.086,-0.044,0.000
0.121,0.220,0.157,1.000
0.278,0.116,0.246,1.000
-0.035,0.011,0.094,0.000
0.017,-0.137,0.046,0.000
0.279,0.324,0.155,1.000
0.169,0.274,0.239,1.000
0.293,0.313,0.144,1.000
-0.080,0.081,-0.007,0.000
0.151,0.228,0.236,1.000
-0.002,0.137,0.001,0.000
-0.084,-0.020,-0.067,0.000
-0.072,-0.023,-0.012,0.000
-0.041,-0.026,0.039,0.000
0.027,-0.046,0.031,0.000
-0.057,0.009,0.004,0.000
0.019,-0.023,-0.003,0.000
-0.014,0.084,0.025,0.000
-0.029,-0.053,0.033,0.000
0.021,0.014,0.035,0.000
-0.076,0.107,-0.065,0.000
0.004,-0.017,0.020,0.000
0.205,0.171,0.227,1.000
0.011,0.044,0.036,0.000
0.099,0.174,0.190,1.000
0.101,0.008,0.006,0.000
0.006,0.010,-0.063,0.000
0.164,0.244,0.134,1.000
0.044,0.032,-0.009,0.000
-0.089,-0.051,0.019,0.000
0.099,-0.042,-0.023,0.000
-0.102,-0.046,0.029,0.000
0.314,0.228,0.210,1.000
0.120,0.234,0.215,1.000
0.091,0.176,0.150,1.000
0.295,0.258,0.249,1.000
-0.024,-0.026,0.039,0.000
-0.055,-0.042,0.081,0.000
0.020,0.170,0.165,1.000
0.112,0.170,0.190,1.000
-0.002,-0.026,-0.116,0.000
0.579,0.173,0.229,1.000
0.075,0.025,-0.083,0.000
0.017,-0.052,-0.033,0.000
0.067,0.006,0.064,0.000
0.010,-0.045,-0.026,0.000
0.060,-0.012,0.005,0.000
0.256,0.243,0.305,1.000
0.084,0.053,-0.061,0.000
0.046,-0.037,0.038,0.000
-0.027,0.098,0.070,0.000
0.006,0.028,0.005,0.000
0.043,-0.029,-0.016,0.000
0.074,0.230,0.175,1.000
0.181,0.223,0.197,1.000
0.230,0.261,0.328,1.000
0.092,-0.010,-0.003,0.000
0.408,0.228,0.250,1.000
-0.124,-0.012,0.086,0.000
0.047,0.126,0.284,1.000
0.227,0.224,0.135,1.000
0.274,0.188,0.208,1.000
0.096,-0.024,-0.023,0.000
0.362,0.256,0.301,1.000
0.239,0.262,0.229,1.000
0.026,-0.046,0.015,0.000
0.068,0.027,0.055,0.000
-0.016,0.021,-0.038,0.000
0.250,0.238,0.232,1.000
-0.028,0.110,-0.078,0.000
0.039,-0.010,-0.059,0.000
0.065,-0.010,-0.002,0.000
0.026,-0.000,-0.033,0.000
-0.017,-0.061,-0.002,0.000
0.037,0.214,0.152,1.000
0.011,0.049,0.020,0.000
0.023,0.081,0.034,0.000
0.023,0.030,0.004,0.000
0.214,0.176,0.235,1.000
0.015,-0.077,0.107,0.000
0.017,0.293,0.184,1.000
0.146,0.254,0.168,1.000
0.148,0.143,0.188,1.000
0.052,-0.007,-0.052,0.000
-0.018,0.169,0.208,1.000
0.234,0.209,0.283,1.000
0.301,0.167,0.127,1.000
0.114,0.219,0.287,1.000
0.348,0.266,0.211,1.000
0.213,0.224,0.214,1.000
-0.068,0.211,0.066,0.000
0.139,0.162,0.272,1.000
0.003,0.064,0.137,0.000
0.298,0.212,0.184,1.000
0.046,0.033,-0.088,0.000
0.274,0.232,0.229,1.000
-0.013,0.276,0.144,1.000
-0.002,0.029,0.002,0.000
0.325,0.208,0.209,1.000
0.381,0.178,0.182,1.000
-0.005,0.051,0.054,0.000
0.063,0.232,0.160,1.000
0.163,0.262,0.226,1.000
0.140,0.268,0.207,1.000
0.190,0.123,0.211,1.000
0.359,0.198,0.241,1.000
-0.002,-0.003,-0.006,0.000
0.017,-0.004,-0.070,0.000
-0.053,0.042,0.088,0.000
0.372,0.154,0.162,1.000
0.039,-0.089,0.013,0.000
0.306,0.212,0.066,1.000
0.270,0.263,0.186,1.000
0.241,0.345,0.215,1.000
-0.012,-0.036,-0.038,0.000
-0.063,0.013,-0.098,0.000
0.283,0.241,0.234,1.000
0.058,0.098,0.088,0.000
0.199,0.275,0.183,1.000
-0.037,0.106,-0.038,0.000
-0.038,0.061,0.074,0.000
0.056,0.201,0.182,1.000
0.111,0.150,0.211,1.000
-0.025,-0.035,0.070,0.000
0.212,0.199,0.238,1.000
-0.063,0.003,-0.096,0.000
0.116,0.257,0.215,1.000
-0.020,0.087,-0.097,0.000
-0.025,-0.037,0.007,0.000
0.214,0.169,0.260,1.000
0.141,0.202,0.190,1.000
0.048,-0.018,-0.128,0.000
0.235,0.250,0.288,1.000
0.186,0.278,0.170,1.000
0.165,0.187,0.287,1.000
0.027,-0.019,0.043,0.000
0.136,0.176,0.151,1.000
0.298,0.174,0.247,1.000
-0.052,0.031,0.030,0.000
0.117,0.030,-0.015,0.000
0.160,0.130,0.170,1.000
0.116,0.197,0.204,1.000
0.429,0.149,0.187,1.000
-0.031,-0.053,-0.039,0.000
0.021,-0.062,0.029,0.000
0.195,0.192,0.167,1.000
-0.090,0.101,-0.030,0.000
-0.025,0.015,0.037,0.000
0.291,0.126,0.165,1.000
0.232,0.271,0.178,1.000
0.239,0.185,0.175,1.000
0.226,0.271,0.176,1.000
0.100,0.046,-0.036,0.000
0.219,0.168,0.196,1.000
0.134,0.180,0.216,1.000
0.242,0.198,0.257,1.000
0.241,0.256,0.234,1.000
0.035,0.233,0.108,1.000
0.254,0.273,0.215,1.000
0.339,0.137,0.095,1.000
0.061,0.021,0.007,0.000
-0.041,0.006,-0.035,0.000
0.238,0.160,0.300,1.000
0.160,0.156,0.167,1.000
-0.039,-0.042,0.015,0.000
0.063,-0.015,-0.021,0.000
0.268,0.183,0.149,1.000
0.062,0.025,0.045,0.000
0.308,0.208,0.200,1.000
0.094,0.012,-0.020,0.000
0.006,-0.054,0.067,0.000
0.016,0.001,0.015,0.000
0.010,0.122,0.044,0.000
0.146,0.164,0.168,1.000
0.154,0.174,0.170,1.000
-0.081,0.008,0.042,0.000
-0.015,0.005,0.005,0.000
0.013,0.214,0.239,1.000
0.011,0.039,0.028,0.000
-0.097,-0.039,-0.001,0.000
-0.028,0.094,-0.011,0.000
-0.064,-0.002,-0.081,0.000
0.277,0.251,0.159,1.000
-0.029,-0.080,-0.036,0.000
0.120,0.165,0.183,1.000
0.249,0.216,0.219,1.000
-0.009,0.032,0.076,0.000
0.012,-0.016,0.093,0.000
0.217,0.162,0.114,1.000
0.006,-0.023,0.063,0.000
-0.021,-0.036,0.010,0.000
0.067,0.011,0.062,0.000
-0.026,0.068,-0.031,0.000
0.098,0.015,-0.034,0.000
0.147,0.211,0.110,1.000
0.055,0.062,0.051,0.000
0.391,0.283,0.196,1.000
0.336,0.184,0.193,1.000
0.082,0.215,0.177,1.000
0.054,0.224,0.163,1.000
0.207,0.176,0.208,1.000
-0.110,-0.045,-0.000,0.000
0.205,0.209,0.285,1.000
0.052,0.249,0.245,1.000
0.220,0.168,0.214,1.000
0.144,0.182,0.101,1.000
0.174,0.154,0.193,1.000
0.050,0.197,0.095,1.000
0.240,0.269,0.256,1.000
0.183,0.183,0.183,1.000
0.303,0.282,0.173,1.000
0.065,0.091,0.154,1.000
-0.032,-0.038,0.008,0.000
0.059,0.062,-0.089,0.000
0.186,0.149,0.268,1.000
-0.004,0.006,-0.032,0.000
0.182,0.209,0.203,1.000
0.009,-0.014,-0.064,0.000
-0.025,-0.061,-0.024,0.000
0.354,0.180,0.115,1.000
0.291,0.229,0.164,1.000
0.258,0.244,0.263,1.000
-0.027,-0.039,0.010,0.000
0.012,-0.033,0.024,0.000
-0.039,0.051,-0.011,0.000
0.322,0.214,0.279,1.000
0.058,-0.032,-0.027,0.000
0.185,0.184,0.205,1.000
0.022,-0.108,0.082,0.000
0.007,-0.003,0.047,0.000
0.341,0.238,0.244,1.000
0.009,0.035,0.029,0.000
0.053,-0.035,0.007,0.000
0.294,0.295,0.261,1.000
-0.051,-0.033,-0.024,0.000
-0.001,0.010,0.054,0.000
0.070,-0.016,0.011,0.000
-0.014,-0.057,-0.024,0.000
0.136,0.205,0.187,1.000
0.206,0.178,0.078,1.000
0.250,0.200,0.183,1.000
0.072,0.001,0.042,0.000
-0.028,0.002,0.053,0.000
0.203,0.113,0.269,1.000
0.102,0.189,0.205,1.000
-0.030,-0.076,0.056,0.000
0.150,0.187,0.140,1.000
0.163,0.234,0.203,1.000
0.017,-0.050,0.022,0.000
0.064,0.157,0.223,1.000
0.128,0.212,0.230,1.000
0.073,-0.015,0.018,0.000
-0.048,-0.020,0.029,0.000
0.033,0.064,0.013,0.000
0.310,0.225,0.039,1.000
0.168,0.190,0.185,1.000
0.046,0.033,0.004,0.000
-0.045,-0.018,-0.002,0.000
0.129,0.090,0.258,1.000
0.301,0.225,0.153,1.000
0.229,0.188,0.192,1.000
0.245,0.245,0.229,1.000
0.369,0.190,0.207,1.000
-0.076,0.046,0.025,0.000
0.005,0.220,0.250,1.000
-0.037,-0.065,0.016,0.000
-0.034,-0.073,0.045,0.000
-0.027,-0.068,-0.046,0.000
0.263,0.185,0.305,1.000
0.047,-0.102,0.001,0.000
0.222,0.028,0.264,1.000
0.234,0.183,0.204,1.000
-0.027,0.039,-0.025,0.000
0.177,0.186,0.201,1.000
-0.109,-0.047,0.012,0.000
0.039,0.014,-0.091,0.000
-0.027,0.034,-0.058,0.000
0.075,0.217,0.284,1.000
0.012,-0.067,-0.042,0.000
0.027,-0.040,-0.111,0.000
-0.096,0.081,0.049,0.000
0.300,0.276,0.173,1.000
0.346,0.252,0.071,1.000
0.311,0.186,0.209,1.000
0.281,0.235,0.203,1.000
0.098,0.218,0.206,1.000
-0.025,-0.069,0.032,0.000
-0.032,-0.018,-0.014,0.000
0.106,0.196,0.260,1.000
-0.077,0.019,-0.078,0.000
0.175,0.240,0.199,1.000
-0.074,-0.009,-0.024,0.000
0.181,0.247,0.148,1.000
0.228,0.224,0.230,1.000
0.350,0.296,0.250,1.000
0.091,0.131,0.137,1.000
0.427,0.245,0.212,1.000
0.033,-0.003,0.058,0.000
0.193,0.118,0.244,1.000
0.228,0.157,0.246,1.000
0.303,0.237,0.178,1.000
-0.000,-0.169,-0.056,0.000
0.027,0.031,-0.038,0.000
0.055,0.210,0.151,1.000
0.391,0.144,0.176,1.000
0.010,0.009,-0.010,0.000
-0.023,0.002,0.009,0.000
0.045,-0.017,-0.018,0.000
0.240,0.264,0.225,1.000
0.228,0.229,0.146,1.000
-0.069,0.031,0.011,0.000
0.124,0.289,0.161,1.000
-0.051,-0.002,0.004,0.000
0.232,0.243,0.088,1.000
0.313,0.102,0.218,1.000
0.021,0.051,0.011,0.000
0.043,-0.064,-0.011,0.000
0.045,0.043,0.106,0.000
0.009,0.029,-0.068,0.000
0.210,0.122,0.220,1.000
-0.011,0.032,-0.014,0.000
0.077,0.091,-0.055,0.000
0.009,-0.025,-0.047,0.000
0.097,0.193,0.171,1.000
0.207,0.183,0.171,1.000
0.007,0.031,-0.020,0.000
0.078,0.179,0.205,1.000
0.023,-0.083,-0.038,0.000
0.239,0.155,0.198,1.000
0.199,0.160,0.261,1.000
0.260,0.190,0.262,1.000
-0.011,0.090,0.027,0.000
0.070,0.022,-0.018,0.000
0.187,0.233,0.193,1.000
0.149,0.225,0.186,1.000
0.035,0.000,0.071,0.000
-0.027,0.081,0.008,0.000
-0.035,-0.030,-0.007,0.000
0.011,0.030,-0.028,0.000
0.016,-0.020,0.026,0.000
0.003,0.005,0.003,0.000
-0.021,0.024,0.041,0.000
0.314,0.191,0.213,1.000
0.057,-0.035,0.037,0.000
0.176,0.152,0.235,1.000
0.244,0.178,0.245,1.000
0.012,0.044,-0.035,0.000
0.304,0.175,0.127,1.000
-0.024,0.015,0.014,0.000
0.105,0.200,0.182,1.000
-0.008,0.022,-0.000,0.000
0.237,0.237,0.135,1.000
0.345,0.212,0.243,1.000
0.016,0.100,0.049,0.000
-0.057,0.005,-0.089,0.000
0.266,0.234,0.247,1.000
0.338,0.189,0.219,1.000
0.312,0.233,0.073,1.000
-0.033,0.052,-0.014,0.000
